id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
9414050,Assue,Assue,assue-9414050,9414050,17,-5.944,139.143
9414023,Bamgi,Bamgi,bamgi-9414023,9414023,5,-6.97,139.406
9414060,Citakmitak,Citakmitak,citakmitak-9414060,9414060,6,-5.831,139.432
9414020,Edera,Edera,edera-9414020,9414020,6,-7.066,139.265
9414040,Haju,Haju,haju-9414040,9414040,18,-6.239,139.148
9414061,Kaibar,Kaibar,kaibar-9414061,9414061,6,-5.628,139.53
9414011,Minyamur,Minyamur,minyamur-9414011,9414011,11,-6.587,138.846
9414010,Nambioman Bapai,Nambioman Bapai,nambioman-bapai-9414010,9414010,13,-6.804,138.996
9414030,Obaa,Obaa,obaa-9414030,9414030,21,-6.503,139.43
9414031,Passue,Passue,passue-9414031,9414031,12,-6.441,139.649
9414062,Passue Bawah,Passue Bawah,passue-bawah-9414062,9414062,8,-5.997,139.447
9414022,Syahcame,Syahcame,syahcame-9414022,9414022,6,-6.927,139.65
9414063,Ti-zain,Ti-zain,ti-zain-9414063,9414063,7,-5.369,139.671
9414021,Venaha,Venaha,venaha-9414021,9414021,7,-6.936,139.879
9414024,Yakomi,Yakomi,yakomi-9414024,9414024,6,-7.097,139.978
