id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
9416016,Amuma,Amuma,amuma-9416016,9416016,13,-4.555,138.954
9416030,Anggruk,Anggruk,anggruk-9416030,9416030,12,-4.2,139.485
9416024,Bomela,Bomela,bomela-9416024,9416024,6,-4.799,139.855
9416013,Dekai,Dekai,dekai-9416013,9416013,12,-4.892,139.537
9416067,Dirwemna,Dirwemna,dirwemna-9416067,9416067,5,-4.21,139.757
9416066,Duram,Duram,duram-9416066,9416066,6,-4.515,139.566
9416063,Endomen,Endomen,endomen-9416063,9416063,7,-4.213,139.894
9416058,Hereapini,Hereapini,hereapini-9416058,9416058,9,-3.941,139.764
9416056,Hilipuk,Hilipuk,hilipuk-9416056,9416056,7,-4.582,139.381
9416048,Hogio,Hogio,hogio-9416048,9416048,8,-4.416,139.06
9416021,Holuwon,Holuwon,holuwon-9416021,9416021,7,-4.431,139.257
9416054,Kabianggama,Kabianggama,kabianggama-9416054,9416054,7,-4.395,139.303
9416046,Kayo,Kayo,kayo-9416046,9416046,6,-4.48,139.251
9416065,Kona,Kona,kona-9416065,9416065,3,-4.007,139.963
9416027,Korupun,Korupun,korupun-9416027,9416027,12,-4.581,139.608
9416033,Kosarek,Kosarek,kosarek-9416033,9416033,11,-4.222,139.574
9416010,Kurima,Kurima,kurima-9416010,9416010,21,-4.234,139.028
9416029,Kwelamdua,Kwelamdua,kwelamdua-9416029,9416029,9,-4.679,139.664
9416055,Kwikma,Kwikma,kwikma-9416055,9416055,10,-4.503,139.372
9416023,Langda,Langda,langda-9416023,9416023,7,-4.448,139.38
9416022,Lolat,Lolat,lolat-9416022,9416022,7,-4.448,139.496
9416044,Mugi,Mugi,mugi-9416044,9416044,17,-4.362,139.013
9416011,Musaik,Musaik,musaik-9416011,9416011,8,-4.656,138.973
9416035,Nalca,Nalca,nalca-9416035,9416035,7,-4.37,139.775
9416020,Ninia,Ninia,ninia-9416020,9416020,10,-4.315,139.341
9416037,Nipsan,Nipsan,nipsan-9416037,9416037,8,-4.148,139.664
9416014,Obio,Obio,obio-9416014,9416014,11,-4.667,139.178
9416031,Panggema,Panggema,panggema-9416031,9416031,12,-4.133,139.386
9416015,Pasema,Pasema,pasema-9416015,9416015,7,-4.385,139.091
9416062,Pronggoli,Pronggoli,pronggoli-9416062,9416062,7,-4.218,139.284
9416036,Puldama,Puldama,puldama-9416036,9416036,7,-4.347,139.869
9416041,Samenage,Samenage,samenage-9416041,9416041,8,-4.402,138.887
9416028,Sela,Sela,sela-9416028,9416028,15,-4.552,139.829
9416053,Seradala,Seradala,seradala-9416053,9416053,8,-4.989,139.974
9416019,Silimo,Silimo,silimo-9416019,9416019,19,-4.486,139.007
9416043,Soba,Soba,soba-9416043,9416043,5,-4.39,139.151
9416026,Sobaham,Sobaham,sobaham-9416026,9416026,12,-4.326,139.248
9416052,Soloikma,Soloikma,soloikma-9416052,9416052,8,-4.367,139.414
9416047,Sumo,Sumo,sumo-9416047,9416047,11,-4.778,139.361
9416025,Suntamon,Suntamon,suntamon-9416025,9416025,6,-4.819,140.129
9416017,Suru-suru,Suru-suru,suru-suru-9416017,9416017,11,-4.715,139.036
9416061,Talambo,Talambo,talambo-9416061,9416061,8,-3.799,139.973
9416042,Tangma,Tangma,tangma-9416042,9416042,10,-4.265,138.988
9416034,Ubahak,Ubahak,ubahak-9416034,9416034,14,-4.285,139.504
9416059,Ubalihi,Ubalihi,ubalihi-9416059,9416059,9,-4.048,139.778
9416049,Ukha,Ukha,ukha-9416049,9416049,9,-4.317,138.923
9416032,Walma,Walma,walma-9416032,9416032,6,-4.246,139.394
9416051,Werima,Werima,werima-9416051,9416051,13,-4.254,139.085
9416018,Wusama,Wusama,wusama-9416018,9416018,10,-4.468,138.884
9416057,Yahuliambut,Yahuliambut,yahuliambut-9416057,9416057,5,-4.07,139.619
9416045,Yogosem,Yogosem,yogosem-9416045,9416045,7,-4.23,139.157
