id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
6404031,Batu Ampar,Batu Ampar,batu-ampar-6404031,6404031,6,0.642,116.868
6404041,Bengalon,Bengalon,bengalon-6404041,6404041,11,0.938,117.411
6404011,Busang,Busang,busang-6404011,6404011,6,1.085,116.369
6404051,Kaliorang,Kaliorang,kaliorang-6404051,6404051,7,0.854,117.877
6404054,Karangan,Karangan,karangan-6404054,6404054,7,1.339,117.608
6404053,Kaubun,Kaubun,kaubun-6404053,6404053,8,1.02,117.754
6404022,Kongbeng,Kongbeng,kongbeng-6404022,6404022,7,1.293,117.07
6404012,Long Mesangat,Long Mesangat,long-mesangat-6404012,6404012,7,0.599,116.727
6404010,Muara Ancalong,Muara Ancalong,muara-ancalong-6404010,6404010,8,0.361,116.506
6404030,Muara Bengkal,Muara Bengkal,muara-bengkal-6404030,6404030,7,0.321,116.788
6404020,Muara Wahau,Muara Wahau,muara-wahau-6404020,6404020,9,1.391,116.558
6404044,Rantau Pulung,Rantau Pulung,rantau-pulung-6404044,6404044,8,0.679,117.228
6404052,Sandaran,Sandaran,sandaran-6404052,6404052,7,1.023,118.577
6404043,Sangatta Selatan,Sangatta Selatan,sangatta-selatan-6404043,6404043,4,0.464,117.3
6404040,Sangatta Utara,Sangatta Utara,sangatta-utara-6404040,6404040,4,0.551,117.564
6404050,Sangkulirang,Sangkulirang,sangkulirang-6404050,6404050,14,0.991,118.003
6404021,Telen,Telen,telen-6404021,6404021,7,0.976,116.715
6404042,Teluk Pandan,Teluk Pandan,teluk-pandan-6404042,6404042,6,0.175,117.341
