id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1218060,Bandar Khalipah,Bandar Khalipah,bandar-khalipah-1218060,1218060,5,3.422,99.261
1218012,Bintang Bayu,Bintang Bayu,bintang-bayu-1218012,1218012,19,3.294,98.926
1218020,Dolok Masihul,Dolok Masihul,dolok-masihul-1218020,1218020,28,3.316,99.03
1218040,Dolok Merawan,Dolok Merawan,dolok-merawan-1218040,1218040,17,3.183,99.128
1218010,Kotarih,Kotarih,kotarih-1218010,1218010,11,3.29,98.848
1218110,Pantai Cermin,Pantai Cermin,pantai-cermin-1218110,1218110,12,3.631,99.005
1218101,Pegajahan,Pegajahan,pegajahan-1218101,1218101,13,3.484,98.987
1218100,Perbaungan,Perbaungan,perbaungan-1218100,1218100,28,3.548,99.02
1218081,Sei Bamban,Sei Bamban,sei-bamban-1218081,1218081,10,3.427,99.145
1218080,Sei Rampah,Sei Rampah,sei-rampah-1218080,1218080,17,3.459,99.077
1218021,Serbajadi,Serbajadi,serbajadi-1218021,1218021,10,3.408,98.955
1218011,Silinda,Silinda,silinda-1218011,1218011,9,3.264,98.798
1218030,Sipispis,Sipispis,sipispis-1218030,1218030,20,3.155,99.014
1218070,Tanjung Beringin,Tanjung Beringin,tanjung-beringin-1218070,1218070,8,3.486,99.21
1218051,Tebing Syahbandar,Tebing Syahbandar,tebing-syahbandar-1218051,1218051,10,3.297,99.206
1218050,Tebingtinggi,Tebingtinggi,tebingtinggi-1218050,1218050,14,3.323,99.152
1218090,Teluk Mengkudu,Teluk Mengkudu,teluk-mengkudu-1218090,1218090,12,3.536,99.136
