id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
9108071,Ayau,Ayau,ayau-9108071,9108071,5,0.376,131.056
9108035,Batanta Selatan,Batanta Selatan,batanta-selatan-9108035,9108035,4,-0.84,130.657
9108036,Batanta Utara,Batanta Utara,batanta-utara-9108036,9108036,4,-0.788,130.622
9108070,Kepulauan Ayau,Kepulauan Ayau,kepulauan-ayau-9108070,9108070,3,0.484,131.178
9108023,Kepulauan Sembilan,Kepulauan Sembilan,kepulauan-sembilan-9108023,9108023,4,-1.436,130.297
9108021,Kofiau,Kofiau,kofiau-9108021,9108021,4,-1.198,129.643
9108043,Kota Waisai,Kota Waisai,kota-waisai-9108043,9108043,4,-0.402,130.845
9108042,Meos Mansar,Meos Mansar,meos-mansar-9108042,9108042,9,-0.49,130.513
9108020,Misool,Misool,misool-9108020,9108020,5,-1.805,129.862
9108012,Misool Barat,Misool Barat,misool-barat-9108012,9108012,5,-1.952,130.118
9108011,Misool Selatan,Misool Selatan,misool-selatan-9108011,9108011,4,-2.03,130.341
9108022,Misool Timur,Misool Timur,misool-timur-9108022,9108022,6,-1.799,130.367
9108034,Salawati Barat,Salawati Barat,salawati-barat-9108034,9108034,4,-1.039,130.78
9108033,Salawati Tengah,Salawati Tengah,salawati-tengah-9108033,9108033,7,-1.09,131.031
9108031,Salawati Utara,Salawati Utara,salawati-utara-9108031,9108031,6,-1.045,130.967
9108062,Supnin,Supnin,supnin-9108062,9108062,3,-0.057,130.712
9108041,Teluk Mayalibit,Teluk Mayalibit,teluk-mayalibit-9108041,9108041,3,-0.259,130.859
9108044,Tiplol Mayalibit,Tiplol Mayalibit,tiplol-mayalibit-9108044,9108044,6,-0.177,130.644
9108050,Waigeo Barat,Waigeo Barat,waigeo-barat-9108050,9108050,3,-0.181,130.297
9108051,Waigeo Barat Kepulauan,Waigeo Barat Kepulauan,waigeo-barat-kepulauan-9108051,9108051,6,-0.57,130.037
9108040,Waigeo Selatan,Waigeo Selatan,waigeo-selatan-9108040,9108040,4,-0.363,130.697
9108080,Waigeo Timur,Waigeo Timur,waigeo-timur-9108080,9108080,2,-0.264,131.183
9108060,Waigeo Utara,Waigeo Utara,waigeo-utara-9108060,9108060,6,-0.126,130.939
9108061,Warwarbomi,Warwarbomi,warwarbomi-9108061,9108061,4,-0.162,131.121
