id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1206082,Ajibata,Ajibata,ajibata-1206082,1206082,10,2.608,98.949
1206030,Balige,Balige,balige-1206030,1206030,35,2.307,99.081
1206083,Bonatua Lunasi,Bonatua Lunasi,bonatua-lunasi-1206083,1206083,12,2.533,99.133
1206051,Borbor,Borbor,borbor-1206051,1206051,15,2.208,99.276
1206050,Habinsaran,Habinsaran,habinsaran-1206050,1206050,22,2.357,99.34
1206040,Laguboti,Laguboti,laguboti-1206040,1206040,23,2.329,99.163
1206080,Lumban Julu,Lumban Julu,lumban-julu-1206080,1206080,12,2.568,99.03
1206052,Nassau,Nassau,nassau-1206052,1206052,10,2.336,99.484
1206073,Parmaksian,Parmaksian,parmaksian-1206073,1206073,11,2.489,99.193
1206071,Pintu Pohan Meranti,Pintu Pohan Meranti,pintu-pohan-meranti-1206071,1206071,7,2.54,99.337
1206070,Porsea,Porsea,porsea-1206070,1206070,17,2.478,99.131
1206072,Siantar Narumonda,Siantar Narumonda,siantar-narumonda-1206072,1206072,14,2.458,99.215
1206061,Sigumpar,Sigumpar,sigumpar-1206061,1206061,10,2.39,99.18
1206060,Silaen,Silaen,silaen-1206060,1206060,23,2.42,99.282
1206031,Tampahan,Tampahan,tampahan-1206031,1206031,6,2.308,99.015
1206081,Uluan,Uluan,uluan-1206081,1206081,17,2.452,99.081
