id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1806032,Abung  Kunang,Abung  Kunang,abung-kunang-1806032,1806032,7,-4.886,104.804
1806030,Abung Barat,Abung Barat,abung-barat-1806030,1806030,14,-4.851,104.706
1806033,Abung Pekurun,Abung Pekurun,abung-pekurun-1806033,1806033,9,-4.998,104.73
1806050,Abung Selatan,Abung Selatan,abung-selatan-1806050,1806050,16,-4.909,104.922
1806051,Abung Semuli,Abung Semuli,abung-semuli-1806051,1806051,7,-4.811,105.053
1806061,Abung Surakarta,Abung Surakarta,abung-surakarta-1806061,1806061,9,-4.72,105.047
1806031,Abung Tengah,Abung Tengah,abung-tengah-1806031,1806031,11,-4.939,104.742
1806060,Abung Timur,Abung Timur,abung-timur-1806060,1806060,12,-4.743,104.976
1806011,Abung Tinggi,Abung Tinggi,abung-tinggi-1806011,1806011,8,-4.877,104.611
1806052,Blambangan Pagar,Blambangan Pagar,blambangan-pagar-1806052,1806052,7,-4.881,105.013
1806010,Bukit Kemuning,Bukit Kemuning,bukit-kemuning-1806010,1806010,8,-4.926,104.559
1806072,Bunga Mayang,Bunga Mayang,bunga-mayang-1806072,1806072,11,-4.609,104.886
1806081,Hulusungkai,Hulusungkai,hulusungkai-1806081,1806081,10,-4.654,104.663
1806040,Kotabumi,Kotabumi,kotabumi-1806040,1806040,13,-4.822,104.86
1806042,Kotabumi Selatan,Kotabumi Selatan,kotabumi-selatan-1806042,1806042,14,-4.9,104.875
1806041,Kotabumi Utara,Kotabumi Utara,kotabumi-utara-1806041,1806041,8,-4.712,104.848
1806071,Muara Sungkai,Muara Sungkai,muara-sungkai-1806071,1806071,11,-4.616,104.96
1806073,Sungkai  Barat,Sungkai  Barat,sungkai-barat-1806073,1806073,10,-4.787,104.678
1806074,Sungkai Jaya,Sungkai Jaya,sungkai-jaya-1806074,1806074,9,-4.816,104.753
1806070,Sungkai Selatan,Sungkai Selatan,sungkai-selatan-1806070,1806070,11,-4.702,104.781
1806082,Sungkai Tengah,Sungkai Tengah,sungkai-tengah-1806082,1806082,8,-4.713,104.709
1806080,Sungkai Utara,Sungkai Utara,sungkai-utara-1806080,1806080,15,-4.63,104.746
1806020,Tanjung Raja,Tanjung Raja,tanjung-raja-1806020,1806020,19,-4.976,104.65
