id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
1571011,Alam Barajo,Alam Barajo,alam-barajo-1571011,1571011,5,-1.627,103.552
1571051,Danau Sipin,Danau Sipin,danau-sipin-1571051,1571051,5,-1.6,103.585
1571060,Danau Teluk,Danau Teluk,danau-teluk-1571060,1571060,5,-1.568,103.589
1571020,Jambi Selatan,Jambi Selatan,jambi-selatan-1571020,1571020,5,-1.633,103.65
1571080,Jambi Timur,Jambi Timur,jambi-timur-1571080,1571080,9,-1.585,103.637
1571030,Jelutung,Jelutung,jelutung-1571030,1571030,7,-1.619,103.611
1571010,Kota Baru,Kota Baru,kota-baru-1571010,1571010,5,-1.648,103.578
1571021,Paal Merah,Paal Merah,paal-merah-1571021,1571021,5,-1.636,103.639
1571040,Pasar Jambi,Pasar Jambi,pasar-jambi-1571040,1571040,4,-1.594,103.614
1571070,Pelayangan,Pelayangan,pelayangan-1571070,1571070,6,-1.567,103.629
1571050,Telanaipura,Telanaipura,telanaipura-1571050,1571050,6,-1.593,103.574
