id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
8205050,Galela,Galela,galela-8205050,8205050,6,1.803,127.862
8205052,Galela Barat,Galela Barat,galela-barat-8205052,8205052,9,1.835,127.787
8205051,Galela Selatan,Galela Selatan,galela-selatan-8205051,8205051,7,1.772,127.804
8205053,Galela Utara,Galela Utara,galela-utara-8205053,8205053,11,2.024,127.931
8205020,Kao,Kao,kao-8205020,8205020,12,1.216,127.897
8205021,Kao Barat,Kao Barat,kao-barat-8205021,8205021,21,1.334,127.789
8205011,Kao Teluk,Kao Teluk,kao-teluk-8205011,8205011,12,0.976,127.676
8205022,Kao Utara,Kao Utara,kao-utara-8205022,8205022,12,1.373,127.974
8205061,Loloda Kepulauan,Loloda Kepulauan,loloda-kepulauan-8205061,8205061,10,2.194,127.769
8205060,Loloda Utara,Loloda Utara,loloda-utara-8205060,8205060,16,2.046,127.885
8205010,Malifut,Malifut,malifut-8205010,8205010,22,1.139,127.75
8205040,Tobelo,Tobelo,tobelo-8205040,8205040,9,1.715,127.975
8205031,Tobelo Barat,Tobelo Barat,tobelo-barat-8205031,8205031,6,1.517,127.896
8205030,Tobelo Selatan,Tobelo Selatan,tobelo-selatan-8205030,8205030,13,1.615,127.929
8205041,Tobelo Tengah,Tobelo Tengah,tobelo-tengah-8205041,8205041,9,1.677,127.967
8205032,Tobelo Timur,Tobelo Timur,tobelo-timur-8205032,8205032,6,1.538,128.011
8205042,Tobelo Utara,Tobelo Utara,tobelo-utara-8205042,8205042,10,1.736,127.908
