id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
2171051,Batam Kota,Batam Kota,batam-kota-2171051,2171051,6,1.118,104.061
2171061,Batu Aji,Batu Aji,batu-aji-2171061,2171061,4,1.062,103.943
2171080,Batu Ampar,Batu Ampar,batu-ampar-2171080,2171080,4,1.169,104.011
2171010,Belakang Padang,Belakang Padang,belakang-padang-2171010,2171010,6,1.048,103.782
2171081,Bengkong,Bengkong,bengkong-2171081,2171081,4,1.156,104.037
2171020,Bulang,Bulang,bulang-2171020,2171020,6,0.951,103.975
2171030,Galang,Galang,galang-2171030,2171030,8,0.72,104.202
2171070,Lubuk Baja,Lubuk Baja,lubuk-baja-2171070,2171070,5,1.13,103.998
2171050,Nongsa,Nongsa,nongsa-2171050,2171050,4,1.095,104.123
2171041,Sagulung,Sagulung,sagulung-2171041,2171041,6,1.013,103.986
2171040,Sei Beduk,Sei Beduk,sei-beduk-2171040,2171040,4,1.043,104.057
2171060,Sekupang,Sekupang,sekupang-2171060,2171060,7,1.101,103.96
