id,name.local,name.en,name.slug,code.id,children_count.district,children_count.village,geo.lat,geo.lon
3672,Kota Cilegon,Cilegon,cilegon-3672,3672,8,41,-6.01,106.042
3602,Kabupaten Lebak,Lebak,lebak-3602,3602,28,342,-6.361,106.246
3601,Kabupaten Pandeglang,Pandeglang,pandeglang-3601,3601,35,327,-6.317,106.115
3604,Kabupaten Serang,Serang,serang-3604,3604,29,316,-6.115,106.152
3673,Kota Serang,Serang,serang-3673,3673,6,61,-6.12,106.173
3603,Kabupaten Tangerang,Tangerang,tangerang-3603,3603,29,261,-6.27,106.484
3671,Kota Tangerang,Tangerang,tangerang-3671,3671,13,101,-6.164,106.641
3674,Kota Tangerang Selatan,Tangerang Selatan,tangerang-selatan-3674,3674,7,52,-6.322,106.708
