id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
3506141,Badas,Badas,badas-3506141,3506141,6,-7.726,112.203
3506210,Banyakan,Banyakan,banyakan-3506210,3506210,9,-7.786,111.918
3506200,Gampengrejo,Gampengrejo,gampengrejo-3506200,3506200,10,-7.756,112.03
3506220,Grogol,Grogol,grogol-3506220,3506220,8,-7.756,111.92
3506100,Gurah,Gurah,gurah-3506100,3506100,18,-7.823,112.108
3506130,Kandangan,Kandangan,kandangan-3506130,3506130,10,-7.75,112.328
3506060,Kandat,Kandat,kandat-3506060,3506060,11,-7.917,112.037
3506191,Kayen Kidul,Kayen Kidul,kayen-kidul-3506191,3506191,10,-7.742,112.093
3506120,Kepung,Kepung,kepung-3506120,3506120,7,-7.843,112.27
3506040,Kras,Kras,kras-3506040,3506040,14,-7.966,111.979
3506150,Kunjang,Kunjang,kunjang-3506150,3506150,9,-7.66,112.179
3506010,Mojo,Mojo,mojo-3506010,3506010,19,-7.905,111.896
3506030,Ngadiluwih,Ngadiluwih,ngadiluwih-3506030,3506030,13,-7.897,111.997
3506080,Ngancar,Ngancar,ngancar-3506080,3506080,9,-7.937,112.205
3506201,Ngasem,Ngasem,ngasem-3506201,3506201,12,-7.802,112.045
3506190,Pagu,Pagu,pagu-3506190,3506190,12,-7.78,112.087
3506180,Papar,Papar,papar-3506180,3506180,16,-7.705,112.077
3506140,Pare,Pare,pare-3506140,3506140,8,-7.784,112.176
3506160,Plemahan,Plemahan,plemahan-3506160,3506160,16,-7.709,112.154
3506090,Plosoklaten,Plosoklaten,plosoklaten-3506090,3506090,14,-7.873,112.195
3506110,Puncu,Puncu,puncu-3506110,3506110,7,-7.851,112.25
3506170,Purwoasri,Purwoasri,purwoasri-3506170,3506170,19,-7.636,112.131
3506050,Ringinrejo,Ringinrejo,ringinrejo-3506050,3506050,10,-7.968,112.049
3506020,Semen,Semen,semen-3506020,3506020,9,-7.836,111.901
3506230,Tarokan,Tarokan,tarokan-3506230,3506230,8,-7.725,111.931
3506070,Wates,Wates,wates-3506070,3506070,16,-7.903,112.104
