id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
6111011,Kepulauan Karimata,Kepulauan Karimata,kepulauan-karimata-6111011,6111011,3,-1.463,109.034
6111010,Pulau Maya,Pulau Maya,pulau-maya-6111010,6111010,5,-1.129,109.513
6111050,Seponti,Seponti,seponti-6111050,6111050,6,-0.844,109.922
6111030,Simpang Hilir,Simpang Hilir,simpang-hilir-6111030,6111030,12,-1.042,110.137
6111020,Sukadana,Sukadana,sukadana-6111020,6111020,10,-1.259,110.053
6111040,Teluk Batang,Teluk Batang,teluk-batang-6111040,6111040,7,-0.976,109.832
