id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
5206071,Ambalawi,Ambalawi,ambalawi-5206071,5206071,6,-8.354,118.797
5206040,Belo,Belo,belo-5206040,5206040,7,-8.619,118.741
5206020,Bolo,Bolo,bolo-5206020,5206020,11,-8.506,118.621
5206080,Donggo,Donggo,donggo-5206080,5206080,9,-8.419,118.57
5206052,Lambitu,Lambitu,lambitu-5206052,5206052,6,-8.576,118.786
5206061,Lambu,Lambu,lambu-5206061,5206061,13,-8.65,119.058
5206051,Langgudu,Langgudu,langgudu-5206051,5206051,12,-8.732,118.843
5206021,Mada Pangga,Mada Pangga,mada-pangga-5206021,5206021,11,-8.602,118.556
5206010,Monta,Monta,monta-5206010,5206010,13,-8.712,118.668
5206041,Palibelo,Palibelo,palibelo-5206041,5206041,10,-8.537,118.738
5206011,Parado,Parado,parado-5206011,5206011,4,-8.793,118.559
5206090,Sanggar,Sanggar,sanggar-5206090,5206090,6,-8.324,118.194
5206060,Sape,Sape,sape-5206060,5206060,17,-8.506,119.098
5206081,Soromandi,Soromandi,soromandi-5206081,5206081,7,-8.363,118.571
5206091,Tambora,Tambora,tambora-5206091,5206091,9,-8.215,117.96
5206050,Wawo,Wawo,wawo-5206050,5206050,9,-8.568,118.86
5206070,Wera,Wera,wera-5206070,5206070,14,-8.309,118.99
5206030,Woha,Woha,woha-5206030,5206030,14,-8.613,118.648
