id,name.local,name.en,name.slug,code.id,children_count.village,geo.lat,geo.lon
9434060,Dogiyai,Dogiyai,dogiyai-9434060,9434060,8,-3.977,135.969
9434080,Kamu,Kamu,kamu-9434080,9434080,7,-4.023,136.06
9434070,Kamu Selatan,Kamu Selatan,kamu-selatan-9434070,9434070,12,-4.152,136.035
9434090,Kamu Timur,Kamu Timur,kamu-timur-9434090,9434090,7,-3.986,136.158
9434100,Kamu Utara,Kamu Utara,kamu-utara-9434100,9434100,9,-3.867,136.117
9434050,Mapia,Mapia,mapia-9434050,9434050,7,-3.879,135.873
9434030,Mapia Barat,Mapia Barat,mapia-barat-9434030,9434030,4,-4.089,135.759
9434040,Mapia Tengah,Mapia Tengah,mapia-tengah-9434040,9434040,9,-4.098,135.826
9434020,Piyaiye,Piyaiye,piyaiye-9434020,9434020,8,-3.959,135.446
9434010,Sukikai Selatan,Sukikai Selatan,sukikai-selatan-9434010,9434010,4,-4.043,135.39
